Unnamed: 0,Name,Location,Year,Odometer,Owner_Type,Mileage,Engine,Horsepower,Seats,Original_Price,Price,Fuel_Type_Electric,Fuel_Type_Petrol,Transmission_Manual,Car_Age,Km_per_Year
3083,Toyota Corolla Altis Diesel D4DG,Kochi,2013,74290,First,21.43,1364.0,87.2,5.0,,5.87,False,False,True,12,6190.833333333333
4334,Hyundai Grand i10 1.2 Kappa Sportz,Coimbatore,2017,38712,First,18.9,1197.0,81.86,5.0,7.45,5.87,False,True,True,8,4839.0
2889,Ford Endeavour 2.5L 4X2 MT,Kochi,2011,68022,First,13.1,2499.0,141.0,7.0,,5.86,False,False,True,14,4858.714285714285
4206,Volkswagen Polo Diesel Comfortline 1.2L,Coimbatore,2015,46190,First,22.07,1199.0,73.9,5.0,,5.86,False,False,True,10,4619.0
2756,Maruti Swift VXI Optional,Kochi,2017,26327,First,20.4,1197.0,81.8,5.0,,5.86,False,True,True,8,3290.875
953,Maruti Baleno Delta 1.2,Pune,2016,14930,First,21.4,1197.0,83.1,5.0,,5.85,False,True,True,9,1658.888888888889
5352,Maruti Ciaz VXi Plus,Mumbai,2015,41000,First,20.73,1373.0,91.1,5.0,,5.85,False,True,True,10,4100.0
3067,Mahindra Xylo H4,Coimbatore,2016,93166,Second,14.02,2179.0,118.3,7.0,11.67,5.85,False,False,True,9,10351.777777777777
990,Honda Jazz 1.5 VX i DTEC,Kolkata,2016,27210,First,27.3,1498.0,98.6,5.0,,5.85,False,False,True,9,3023.3333333333335
2782,Hyundai i20 Asta (o) 1.4 CRDi (Diesel),Jaipur,2014,82450,First,23.0,1396.0,90.0,5.0,,5.85,False,False,True,11,7495.454545454545
794,Hyundai i20 Magna 1.2,Mumbai,2018,19500,First,18.6,1197.0,81.83,5.0,,5.85,False,True,True,7,2785.714285714286
4748,Tata Tiago 1.2 Revotron XT Option,Coimbatore,2019,16698,First,23.84,1199.0,84.0,5.0,6.21,5.85,False,True,True,6,2783.0
4550,Volkswagen Vento 1.5 TDI Highline,Jaipur,2015,58000,First,20.34,1498.0,103.2,5.0,,5.85,False,False,True,10,5800.0
1760,Maruti Ertiga ZDI,Mumbai,2012,88000,First,20.77,1248.0,88.8,7.0,,5.85,False,False,True,13,6769.2307692307695
4171,Hyundai Elantra CRDi SX,Kolkata,2013,42000,First,22.7,1582.0,126.24,5.0,,5.85,False,False,True,12,3500.0
5163,Maruti Swift VDI BSIV,Hyderabad,2014,89000,First,25.2,1248.0,74.0,5.0,,5.85,False,False,True,11,8090.909090909091
4803,Hyundai Verna 1.6 SX CRDi (O),Jaipur,2013,69573,Second,22.32,1582.0,126.32,5.0,,5.85,False,False,True,12,5797.75
5828,Nissan Micra XV CVT,Coimbatore,2017,54387,First,19.15,1198.0,75.94,5.0,9.51,5.85,False,True,False,8,6798.375
4465,Hyundai Verna 1.6 SX VTVT (O),Delhi,2014,61566,First,17.1,1591.0,121.3,5.0,,5.85,False,True,True,11,5596.909090909091
3823,Fiat Linea 1.3 Emotion,Kochi,2016,56628,First,20.4,1248.0,92.0,5.0,,5.85,False,False,True,9,6292.0
4276,Maruti Ertiga VDI,Kolkata,2014,45617,First,20.77,1248.0,88.76,7.0,,5.85,False,False,True,11,4147.0
3793,Tata Zest Quadrajet 1.3 XT,Bangalore,2017,27768,First,20.65,1248.0,88.7,5.0,10.06,5.85,False,False,True,8,3471.0
2915,Hyundai Grand i10 1.2 Kappa Sportz,Jaipur,2018,10000,First,18.9,1197.0,81.86,5.0,6.96,5.85,False,True,True,7,1428.5714285714287
2122,Honda City i VTEC SV,Delhi,2014,55000,First,17.8,1497.0,117.3,5.0,,5.84,False,True,True,11,5000.0
3700,Volkswagen Ameo 1.2 MPI Comfortline,Kochi,2018,17370,First,17.0,1198.0,73.75,5.0,,5.84,False,True,True,7,2481.4285714285716
4787,Volkswagen Polo Petrol Highline 1.6L,Coimbatore,2013,56526,First,15.26,1598.0,103.5,5.0,,5.84,False,True,True,12,4710.5
3982,Volkswagen Polo 1.2 MPI Comfortline,Coimbatore,2015,25845,First,16.47,1198.0,74.0,5.0,,5.84,False,True,True,10,2584.5
3388,Ford Figo 2015-2019 1.2P Titanium MT,Coimbatore,2017,30933,First,18.16,1196.0,86.8,5.0,,5.84,False,True,True,8,3866.625
3146,Hyundai Grand i10 Sportz,Coimbatore,2017,33284,First,18.9,1197.0,82.0,5.0,,5.84,False,True,True,8,4160.5
5807,Mahindra KUV 100 mFALCON G80 K8,Kochi,2017,29085,First,18.15,1198.0,82.0,6.0,,5.84,False,True,True,8,3635.625
951,Mahindra KUV 100 mFALCON D75 K6,Kochi,2017,39528,First,25.32,1198.0,77.0,6.0,,5.83,False,False,True,8,4941.0
132,Maruti Ritz VXI ABS,Coimbatore,2016,30232,First,21.1,1197.0,85.8,5.0,,5.81,False,True,True,9,3359.1111111111113
4118,Honda City 1.5 V MT,Coimbatore,2012,77283,First,17.0,1497.0,118.0,5.0,,5.81,False,True,True,13,5944.846153846154
3940,Volkswagen Polo 1.5 TDI Highline,Hyderabad,2015,75600,First,20.14,1498.0,88.8,5.0,,5.8,False,False,True,10,7560.0
5883,Hyundai i20 Sportz 1.2,Delhi,2015,42000,Second,18.6,1197.0,81.83,5.0,,5.8,False,True,True,10,4200.0
3133,Maruti Swift Dzire VDi,Hyderabad,2013,83327,First,19.3,1248.0,73.9,5.0,,5.8,False,False,True,12,6943.916666666667
3073,Skoda Laura Ambition 2.0 TDI CR MT,Hyderabad,2011,84062,First,20.0,1968.0,108.5,5.0,,5.8,False,False,True,14,6004.428571428572
3353,Hyundai Xcent 1.2 Kappa AT SX Option,Chennai,2015,59800,First,16.9,1197.0,82.0,5.0,,5.8,False,True,False,10,5980.0
2345,Maruti Swift VDI,Hyderabad,2014,85512,First,22.9,1248.0,74.0,5.0,,5.8,False,False,True,11,7773.818181818182
4576,Volkswagen Polo 1.5 TDI Highline,Hyderabad,2015,80000,First,20.14,1498.0,88.8,5.0,,5.8,False,False,True,10,8000.0
1327,Maruti Swift 1.3 ZXI,Hyderabad,2015,50295,First,16.1,1497.0,98.6,5.0,,5.8,False,True,True,10,5029.5
3539,Nissan Terrano XL D Option,Hyderabad,2013,65280,First,19.87,1461.0,83.14,5.0,14.72,5.8,False,False,True,12,5440.0
1494,Volkswagen Ameo 1.5 TDI Comfortline,Jaipur,2016,58095,First,21.66,1498.0,108.62,5.0,9.19,5.8,False,False,True,9,6455.0
2613,Maruti Swift Dzire LDI,Pune,2016,39000,First,26.59,1248.0,74.0,5.0,,5.8,False,False,True,9,4333.333333333333
607,Hyundai Verna 1.6 SX CRDi (O),Jaipur,2012,72000,Second,22.32,1582.0,126.32,5.0,,5.8,False,False,True,13,5538.461538461538
2107,Toyota Etios GD,Hyderabad,2015,116000,Second,23.59,1364.0,67.05,5.0,,5.8,False,False,True,10,11600.0
5371,Hyundai i20 Active 1.2 S,Mumbai,2015,12000,First,17.19,1197.0,81.86,5.0,,5.8,False,True,True,10,1200.0
3736,Hyundai Grand i10 Sportz,Kochi,2018,43698,First,18.9,1197.0,82.0,5.0,,5.8,False,True,True,7,6242.571428571428
2127,Maruti Baleno Delta,Mumbai,2016,12573,First,21.4,1197.0,83.1,5.0,7.36,5.8,False,True,True,9,1397.0
1946,Maruti Swift VDI,Coimbatore,2014,83274,First,22.9,1248.0,74.0,5.0,,5.79,False,False,True,11,7570.363636363636
3845,Hyundai Verna VTVT 1.6 SX,Kochi,2012,32542,First,17.0,1591.0,121.3,5.0,11.67,5.77,False,True,True,13,2503.230769230769
371,Hyundai Grand i10 AT Asta,Coimbatore,2015,37081,First,18.9,1197.0,82.0,5.0,,5.77,False,True,False,10,3708.1
4865,Honda Amaze S i-Dtech,Kochi,2016,46983,First,25.8,1498.0,98.6,5.0,,5.77,False,False,True,9,5220.333333333333
4293,Hyundai i20 Sportz 1.2,Kochi,2015,40901,First,18.6,1197.0,81.83,5.0,,5.76,False,True,True,10,4090.1
1644,Honda Mobilio V i DTEC,Mumbai,2014,57000,First,24.2,1498.0,98.6,7.0,,5.75,False,False,True,11,5181.818181818182
3701,Volkswagen Ameo 1.2 MPI Comfortline,Hyderabad,2016,18456,First,17.0,1198.0,73.75,5.0,,5.75,False,True,True,9,2050.6666666666665
2906,Hyundai Grand i10 1.2 CRDi Sportz Option,Jaipur,2017,26877,First,24.0,1186.0,73.97,5.0,,5.75,False,False,True,8,3359.625
4023,Hyundai Verna 1.6 SX CRDi (O),Kolkata,2014,58000,First,22.32,1582.0,126.32,5.0,,5.75,False,False,True,11,5272.727272727273
4040,Skoda Rapid 1.5 TDI Elegance,Mumbai,2015,44000,First,21.14,1498.0,103.52,5.0,,5.75,False,False,True,10,4400.0
1920,Maruti Dzire VDI,Delhi,2016,45376,First,28.4,1248.0,73.75,5.0,8.58,5.75,False,False,True,9,5041.777777777777
1886,Hyundai Grand i10 1.2 Kappa Sportz,Delhi,2018,9434,First,18.9,1197.0,81.86,5.0,6.71,5.75,False,True,True,7,1347.7142857142858
108,Mahindra XUV500 W8 2WD,Delhi,2012,65000,Second,16.0,2179.0,140.0,7.0,,5.75,False,False,True,13,5000.0
1777,Honda City V MT,Mumbai,2014,56000,First,16.8,1497.0,116.3,5.0,,5.75,False,True,True,11,5090.909090909091
88,Hyundai Grand i10 Sportz,Bangalore,2016,16000,First,18.9,1197.0,82.0,5.0,,5.75,False,True,True,9,1777.7777777777778
1579,Hyundai Grand i10 Asta Option,Bangalore,2015,50000,First,18.9,1197.0,82.0,5.0,,5.75,False,True,True,10,5000.0
1315,Honda City 1.5 S MT,Bangalore,2012,72000,First,17.0,1497.0,118.0,5.0,,5.75,False,True,True,13,5538.461538461538
4695,Toyota Etios Cross 1.4L VD,Bangalore,2014,57464,First,23.59,1364.0,67.06,5.0,9.99,5.75,False,False,True,11,5224.0
1073,Maruti Ertiga ZDI,Ahmedabad,2013,67443,First,20.77,1248.0,88.8,7.0,,5.75,False,False,True,12,5620.25
4921,Hyundai i20 Sportz 1.2,Mumbai,2016,24001,First,18.6,1197.0,81.83,5.0,,5.75,False,True,True,9,2666.777777777778
3356,Nissan Terrano XL 110 PS,Mumbai,2015,54000,Second,19.01,1461.0,108.5,5.0,,5.75,False,False,True,10,5400.0
1121,Maruti Swift VDi BSIII W/ ABS,Pune,2015,79000,First,17.8,1248.0,75.0,5.0,,5.75,False,False,True,10,7900.0
5695,Honda City i-VTEC VX,Ahmedabad,2012,34000,First,17.4,1497.0,117.3,5.0,12.68,5.75,False,True,True,13,2615.3846153846152
3386,Renault Duster 110PS Diesel RxL,Mumbai,2014,58002,First,19.64,1461.0,108.45,5.0,,5.75,False,False,True,11,5272.909090909091
4723,Ford Ecosport 1.5 DV5 MT Titanium Optional,Jaipur,2013,92250,Second,22.7,1498.0,89.84,5.0,,5.75,False,False,True,12,7687.5
4419,Ford EcoSport 1.5 Ti VCT MT Titanium,Mumbai,2014,31130,First,15.85,1499.0,110.4,5.0,,5.75,False,True,True,11,2830.0
1468,Toyota Corolla Altis Aero D 4D J,Pune,2011,116000,Second,21.43,1364.0,138.0,5.0,,5.75,False,False,True,14,8285.714285714286
1429,Volkswagen Polo GTI,Chennai,2014,35059,First,17.21,1798.0,189.0,4.0,,5.75,False,True,False,11,3187.181818181818
5817,Ford Figo Aspire 1.5 TDCi Titanium,Chennai,2016,37294,First,25.83,1498.0,99.0,5.0,,5.75,False,False,True,9,4143.777777777777
5825,Volkswagen Vento 1.5 TDI Highline AT,Mumbai,2015,120000,First,21.21,1498.0,103.2,5.0,,5.75,False,False,False,10,12000.0
1326,Ford Ecosport 1.5 DV5 MT Titanium,Jaipur,2014,60000,First,22.7,1498.0,89.84,5.0,,5.75,False,False,True,11,5454.545454545455
1371,Hyundai Verna 1.6 SX,Jaipur,2012,65900,First,22.32,1582.0,126.32,5.0,,5.75,False,False,True,13,5069.2307692307695
935,Renault Duster 85PS Diesel RxL,Jaipur,2015,91000,First,19.87,1461.0,83.8,5.0,,5.75,False,False,True,10,9100.0
5156,Hyundai i20 1.2 Spotz,Delhi,2016,32450,First,18.6,1197.0,81.83,5.0,,5.75,False,True,True,9,3605.5555555555557
2606,Maruti Ciaz ZDi Plus,Kolkata,2015,62144,Second,26.21,1248.0,88.5,5.0,,5.75,False,False,True,10,6214.4
5205,Nissan Terrano XL Plus 85 PS,Kolkata,2014,40000,First,20.45,1461.0,83.8,5.0,,5.75,False,False,True,11,3636.3636363636365
429,Toyota Etios VD,Bangalore,2013,37000,First,23.59,1364.0,67.04,5.0,,5.75,False,False,True,12,3083.3333333333335
3227,Hyundai Verna SX CRDi AT,Hyderabad,2011,104000,First,19.08,1582.0,126.32,5.0,,5.75,False,False,False,14,7428.571428571428
5576,Hyundai Verna 1.6 SX VTVT,Mumbai,2014,9200,First,17.01,1591.0,121.3,5.0,,5.75,False,True,True,11,836.3636363636364
3001,Maruti Swift Dzire VDI,Bangalore,2014,29000,First,23.4,1248.0,74.0,5.0,,5.75,False,False,True,11,2636.3636363636365
2526,Hyundai i20 Sportz 1.2,Mumbai,2017,14001,First,18.6,1197.0,81.83,5.0,,5.75,False,True,True,8,1750.125
5360,Renault Duster 110PS Diesel RxL,Mumbai,2014,58003,First,19.01,1461.0,108.45,5.0,,5.75,False,False,True,11,5273.0
588,Hyundai i20 1.2 Magna,Bangalore,2015,59000,First,18.5,1197.0,80.0,5.0,,5.75,False,True,True,10,5900.0
541,Honda Amaze VX O i VTEC,Mumbai,2016,9000,First,18.0,1198.0,86.7,5.0,,5.75,False,True,True,9,1000.0
3105,Honda Accord 2.4 MT,Ahmedabad,2009,82002,Second,12.8,2354.0,177.6,5.0,,5.75,False,True,True,16,5125.125
3890,Skoda Rapid 1.6 TDI Elegance,Hyderabad,2013,71803,First,20.5,1598.0,103.5,5.0,,5.75,False,False,True,12,5983.583333333333
528,Maruti Swift VXI Optional,Kochi,2017,31696,First,20.4,1197.0,81.8,5.0,,5.75,False,True,True,8,3962.0
3900,Maruti Ertiga LXI,Ahmedabad,2012,28002,First,16.02,1373.0,93.7,7.0,,5.75,False,True,True,13,2154.0
2868,Maruti Swift Dzire VDI,Hyderabad,2013,69000,First,23.4,1248.0,74.0,5.0,,5.75,False,False,True,12,5750.0
5974,Volkswagen Ameo 1.2 MPI Highline,Ahmedabad,2016,34005,First,17.0,1198.0,73.75,5.0,8.09,5.75,False,True,True,9,3778.3333333333335
3578,Maruti Baleno Zeta CVT,Kolkata,2016,20000,First,21.4,1197.0,83.1,5.0,9.04,5.74,False,True,False,9,2222.222222222222
1328,Maruti Swift Dzire VXI,Coimbatore,2014,47674,First,19.1,1197.0,85.8,5.0,,5.72,False,True,True,11,4334.0
3892,Hyundai Grand i10 AT Asta,Coimbatore,2015,69053,First,18.9,1197.0,82.0,5.0,,5.72,False,True,False,10,6905.3
1788,Volkswagen Ameo 1.2 MPI Trendline,Kochi,2018,46007,First,17.0,1198.0,73.75,5.0,,5.71,False,True,True,7,6572.428571428572
2869,Volkswagen CrossPolo 1.5 TDI,Hyderabad,2014,75160,First,20.14,1498.0,88.5,5.0,,5.7,False,False,True,11,6832.727272727273
2979,Maruti Swift VDi BSIII W/ ABS,Jaipur,2015,50000,First,17.8,1248.0,75.0,5.0,,5.7,False,False,True,10,5000.0
5724,Chevrolet Cruze LTZ,Coimbatore,2014,64042,First,17.3,1998.0,163.7,5.0,,5.7,False,False,True,11,5822.0
2693,Hyundai Verna 1.6 SX,Delhi,2014,62000,First,22.32,1582.0,126.32,5.0,,5.7,False,False,True,11,5636.363636363636
5418,Hyundai Verna 1.6 SX,Chennai,2013,85350,Second,22.32,1582.0,126.32,5.0,,5.7,False,False,True,12,7112.5
5021,Skoda Rapid 1.5 TDI AT Elegance,Delhi,2015,55000,Second,21.66,1498.0,103.52,5.0,,5.7,False,False,False,10,5500.0
4849,Honda City i DTEC V,Delhi,2014,66500,First,26.0,1498.0,98.6,5.0,,5.7,False,False,True,11,6045.454545454545
3329,Hyundai Grand i10 CRDi Sportz,Hyderabad,2016,75700,First,24.0,1120.0,70.0,5.0,,5.7,False,False,True,9,8411.111111111111
732,Honda City i-VTEC V,Delhi,2014,55818,Second,17.4,1497.0,117.3,5.0,11.85,5.7,False,True,True,11,5074.363636363636
2126,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,Pune,2007,170428,Second,12.8,2494.0,102.0,8.0,,5.7,False,False,True,18,9468.222222222223
851,Hyundai Verna 1.6 CRDi EX AT,Delhi,2013,66000,First,22.32,1582.0,126.3,5.0,,5.7,False,False,False,12,5500.0
3681,Volkswagen CrossPolo 1.5 TDI,Hyderabad,2015,80768,First,20.14,1498.0,88.73,5.0,,5.7,False,False,True,10,8076.8
1180,Honda City i DTEC S,Ahmedabad,2014,66000,First,26.0,1498.0,98.6,5.0,,5.7,False,False,True,11,6000.0
639,Maruti Ignis 1.2 Alpha,Mumbai,2017,7000,First,20.89,1197.0,81.8,5.0,7.87,5.7,False,True,True,8,875.0
1739,Volkswagen Polo Diesel Highline 1.2L,Hyderabad,2014,74000,First,22.07,1199.0,73.9,5.0,,5.7,False,False,True,11,6727.272727272727
4892,Maruti Swift Dzire VDI,Hyderabad,2014,81768,First,26.59,1248.0,74.0,5.0,,5.69,False,False,True,11,7433.454545454545
1346,Honda City 1.5 V MT,Coimbatore,2012,66245,First,17.0,1497.0,118.0,5.0,,5.68,False,True,True,13,5095.7692307692305
1149,Honda Amaze S Petrol,Kochi,2016,51672,First,19.5,1199.0,88.76,5.0,7.55,5.68,False,True,True,9,5741.333333333333
1198,Volkswagen Polo 1.0 MPI Trendline,Hyderabad,2019,1000,First,18.78,999.0,75.0,5.0,6.74,5.68,False,True,True,6,166.66666666666666
1392,Renault Duster 85PS Diesel RxL,Coimbatore,2015,64677,First,20.45,1461.0,83.8,5.0,,5.67,False,False,True,10,6467.7
1380,Nissan Terrano XV 110 PS,Kochi,2014,103788,First,19.01,1461.0,108.5,5.0,,5.67,False,False,True,11,9435.272727272728
4091,Honda City 1.5 S MT,Coimbatore,2012,26671,Second,17.0,1497.0,118.0,5.0,,5.67,False,True,True,13,2051.6153846153848
4447,Hyundai Grand i10 1.2 Kappa Asta,Kochi,2017,51223,First,18.9,1197.0,81.86,5.0,7.48,5.66,False,True,True,8,6402.875
564,Honda Jazz 1.5 S i DTEC,Jaipur,2015,63642,First,27.3,1498.0,98.6,5.0,,5.65,False,False,True,10,6364.2
2333,Nissan Terrano XL D Option,Mumbai,2014,51000,First,19.87,1461.0,83.14,5.0,15.06,5.65,False,False,True,11,4636.363636363636
5485,Honda Amaze VX i-Vtech,Mumbai,2016,17362,First,18.0,1198.0,86.7,5.0,,5.65,False,True,True,9,1929.111111111111
2269,Maruti Baleno Sigma 1.2,Mumbai,2017,15544,First,21.4,1197.0,83.1,5.0,,5.65,False,True,True,8,1943.0
4713,Ford Fiesta 1.5 TDCi Titanium,Hyderabad,2014,122800,First,25.01,1498.0,89.75,5.0,,5.65,False,False,True,11,11163.636363636364
3481,Hyundai i20 Asta Option 1.2,Mumbai,2015,25000,First,18.6,1197.0,81.83,5.0,,5.65,False,True,True,10,2500.0
3130,Volkswagen Vento Sport 1.2 TSI AT,Mumbai,2014,61529,First,18.19,1197.0,103.5,5.0,,5.65,False,True,False,11,5593.545454545455
5511,Ford Figo Diesel Titanium,Hyderabad,2014,74624,First,20.0,1399.0,68.05,5.0,,5.65,False,False,True,11,6784.0
5571,Hyundai i20 Asta 1.2,Bangalore,2014,31045,Second,18.6,1197.0,81.83,5.0,,5.65,False,True,True,11,2822.2727272727275
5644,Volkswagen Polo 1.5 TDI Highline,Coimbatore,2014,52951,First,20.14,1498.0,88.0,5.0,10.32,5.65,False,False,True,11,4813.727272727273
3300,Ford Aspire Ambiente Diesel,Kolkata,2018,17000,First,26.1,1498.0,99.0,5.0,7.56,5.65,False,False,True,7,2428.5714285714284
1133,Fiat Avventura MULTIJET Emotion,Mumbai,2015,32000,First,20.5,1248.0,91.72,5.0,,5.65,False,False,True,10,3200.0
4982,Maruti Swift VXI BSIII W/ ABS,Kochi,2018,14589,First,16.1,1298.0,88.2,5.0,,5.65,False,True,True,7,2084.1428571428573
4947,Honda City 1.5 V MT Exclusive,Coimbatore,2012,67590,First,17.0,1497.0,118.0,5.0,,5.65,False,True,True,13,5199.2307692307695
2151,Maruti Swift VDI,Hyderabad,2013,84000,First,28.4,1248.0,74.0,5.0,8.44,5.65,False,False,True,12,7000.0
5640,Maruti Swift VDI,Jaipur,2016,55000,First,22.9,1248.0,74.0,5.0,,5.65,False,False,True,9,6111.111111111111
702,Hyundai Grand i10 Asta,Coimbatore,2017,74515,First,18.9,1197.0,82.0,5.0,,5.64,False,True,True,8,9314.375
1720,Hyundai Grand i10 Sportz,Coimbatore,2015,36840,First,18.9,1197.0,82.0,5.0,,5.64,False,True,True,10,3684.0
2296,Hyundai i20 Sportz 1.4 CRDi,Delhi,2014,55000,First,22.54,1396.0,88.73,5.0,,5.64,False,False,True,11,5000.0
3704,Hyundai Verna SX CRDi AT,Delhi,2013,51000,First,19.08,1582.0,126.32,5.0,,5.64,False,False,False,12,4250.0
901,Volkswagen Jetta 2012-2014 2.0L TDI Trendline,Kochi,2012,58775,First,19.33,1968.0,138.1,5.0,,5.64,False,False,True,13,4521.153846153846
5638,Honda Amaze S i-Vtech,Kochi,2016,39854,First,18.0,1198.0,86.7,5.0,,5.64,False,True,True,9,4428.222222222223
5271,Maruti Celerio ZXI Optional AMT,Kochi,2018,12278,First,23.1,998.0,67.04,5.0,5.95,5.63,False,True,False,7,1754.0
1748,Renault Duster 110PS Diesel RxL,Kochi,2013,74755,First,19.6,1461.0,108.45,5.0,,5.63,False,False,True,12,6229.583333333333
3415,Maruti Swift VDI BSIV,Kochi,2016,67906,First,25.2,1248.0,74.0,5.0,,5.63,False,False,True,9,7545.111111111111
2696,Mahindra KUV 100 mFALCON G80 K2,Coimbatore,2017,24806,First,18.15,1198.0,82.0,6.0,,5.6,False,True,True,8,3100.75
565,Honda Amaze VX i-DTEC,Kochi,2015,62550,First,25.8,1498.0,98.6,5.0,,5.6,False,False,True,10,6255.0
532,Maruti Ertiga VXI,Jaipur,2014,47399,First,16.02,1373.0,93.7,7.0,,5.6,False,True,True,11,4309.0
5649,Skoda Rapid 1.6 MPI Ambition With Alloy Wheel,Mumbai,2015,33000,First,15.0,1598.0,103.52,5.0,,5.6,False,True,True,10,3300.0
4004,Hyundai Verna 1.6 SX VTVT (O) AT,Mumbai,2013,44000,First,17.1,1591.0,121.4,5.0,,5.6,False,True,False,12,3666.6666666666665
805,Hyundai Verna 1.6 SX VTVT,Hyderabad,2014,67000,First,17.01,1591.0,121.3,5.0,,5.6,False,True,True,11,6090.909090909091
4262,Honda Jazz 1.2 V i VTEC,Mumbai,2015,20568,First,18.7,1199.0,88.7,5.0,,5.6,False,True,True,10,2056.8
5110,Hyundai Elite i20 Petrol Asta,Mumbai,2015,28133,First,18.6,1197.0,81.86,5.0,,5.6,False,True,True,10,2813.3
3757,Toyota Etios Liva Diesel,Hyderabad,2014,59589,First,23.59,1364.0,67.1,5.0,,5.6,False,False,True,11,5417.181818181818
2720,Honda Jazz 1.2 SV i VTEC,Bangalore,2015,23000,First,18.7,1199.0,88.7,5.0,,5.6,False,True,True,10,2300.0
3172,Hyundai Grand i10 1.2 Kappa Sportz Option,Jaipur,2017,14700,First,18.9,1197.0,81.86,5.0,,5.6,False,True,True,8,1837.5
5373,Maruti Swift Dzire LDI,Hyderabad,2017,44504,First,23.4,1248.0,74.0,5.0,,5.6,False,False,True,8,5563.0
12,Maruti Swift VDI BSIV,Jaipur,2015,64424,First,25.2,1248.0,74.0,5.0,,5.6,False,False,True,10,6442.4
5398,Maruti Ritz ZDi,Coimbatore,2015,42894,First,23.2,1248.0,73.94,5.0,,5.59,False,False,True,10,4289.4
42,Mahindra KUV 100 mFALCON D75 K8 Dual Tone,Coimbatore,2017,22033,First,25.32,1198.0,77.0,6.0,,5.58,False,False,True,8,2754.125
868,Hyundai Grand i10 AT Asta,Coimbatore,2015,61717,First,18.9,1197.0,82.0,5.0,,5.57,False,True,False,10,6171.7
4799,Hyundai Xcent 1.2 Kappa S,Coimbatore,2015,45960,First,19.1,1197.0,82.0,5.0,,5.56,False,True,True,10,4596.0
1295,Ford EcoSport 1.0 Ecoboost Titanium Plus BE,Kochi,2014,54173,First,18.88,999.0,123.24,5.0,,5.55,False,True,True,11,4924.818181818182
4331,Maruti Swift ZXI,Mumbai,2016,19000,First,20.4,1197.0,81.8,5.0,,5.55,False,True,True,9,2111.1111111111113
2176,Volkswagen Vento 1.6 Highline,Mumbai,2015,40194,First,15.04,1598.0,103.2,5.0,,5.55,False,True,True,10,4019.4
1199,Nissan Terrano XL,Mumbai,2014,28238,First,13.24,1598.0,102.5,5.0,,5.55,False,True,True,11,2567.090909090909
4651,Skoda Rapid 1.6 MPI AT Elegance,Mumbai,2014,32000,First,14.3,1598.0,103.5,5.0,,5.55,False,True,False,11,2909.090909090909
5148,Honda Jazz 1.2 SV i VTEC,Pune,2016,22700,First,18.7,1199.0,88.7,5.0,,5.55,False,True,True,9,2522.222222222222
3527,Hyundai Verna 1.4 EX,Hyderabad,2012,93000,First,23.5,1396.0,88.7,5.0,,5.55,False,False,True,13,7153.846153846154
3470,Ford Ecosport 1.5 DV5 MT Trend,Mumbai,2014,69565,First,22.7,1498.0,89.84,5.0,,5.55,False,False,True,11,6324.090909090909
2812,Hyundai Grand i10 1.2 Kappa Sportz,Mumbai,2018,3958,First,18.9,1197.0,81.86,5.0,7.14,5.55,False,True,True,7,565.4285714285714
5922,Volkswagen Vento Petrol Highline,Kochi,2015,57026,First,15.04,1598.0,103.6,5.0,,5.54,False,True,True,10,5702.6
1842,Hyundai Grand i10 1.2 Kappa Magna,Kochi,2018,46493,First,18.9,1197.0,81.86,5.0,6.32,5.53,False,True,True,7,6641.857142857143
4269,Maruti Celerio ZXI,Kochi,2018,31396,First,23.1,998.0,67.04,5.0,,5.53,False,True,True,7,4485.142857142857
5240,Honda City 1.5 V MT Exclusive,Kochi,2013,50266,First,17.0,1497.0,118.0,5.0,,5.53,False,True,True,12,4188.833333333333
1854,Renault Duster 85PS Diesel RxL,Coimbatore,2015,65668,First,19.87,1461.0,83.8,5.0,,5.53,False,False,True,10,6566.8
4242,Honda Brio S MT,Coimbatore,2014,28637,First,19.4,1198.0,86.8,5.0,,5.53,False,True,True,11,2603.3636363636365
924,Mitsubishi Outlander 2.4,Delhi,2010,76000,Second,11.3,2360.0,170.0,5.0,,5.53,False,True,False,15,5066.666666666667
3512,Honda Amaze S i-VTEC,Kochi,2017,61795,First,17.8,1198.0,86.7,5.0,,5.53,False,True,True,8,7724.375
2350,Hyundai Verna 1.6 VTVT,Bangalore,2012,73000,First,17.01,1591.0,121.3,5.0,,5.5,False,True,True,13,5615.384615384615
4093,Maruti Ciaz ZDi,Delhi,2015,46166,Second,26.21,1248.0,88.5,5.0,,5.5,False,False,True,10,4616.6
5322,Hyundai Grand i10 CRDi Sportz,Ahmedabad,2016,30000,First,24.0,1120.0,70.0,5.0,,5.5,False,False,True,9,3333.3333333333335
1810,Hyundai Xcent 1.1 CRDi S,Pune,2015,58000,First,24.4,1120.0,71.0,5.0,,5.5,False,False,True,10,5800.0
4504,Renault Duster 110PS Diesel RxL,Jaipur,2013,65000,Second,19.01,1461.0,108.45,5.0,,5.5,False,False,True,12,5416.666666666667
5736,Mahindra KUV 100 G80 K8 Dual Tone,Delhi,2018,42000,First,18.15,1198.0,82.0,6.0,7.96,5.5,False,True,True,7,6000.0
2246,Volkswagen Vento Diesel Highline,Bangalore,2012,50000,First,20.54,1598.0,103.6,5.0,,5.5,False,False,True,13,3846.153846153846
